origintime,latitude,longitude,depth,magnitude
2022-11-25T12:13:57.200000Z,19.63,-70.778,32.6,2.4
2022-11-25T12:22:04.000000Z,19.801,-74.683,53.4,3.4
2022-11-25T13:57:10.200000Z,19.99,-70.798,37.9,2.3
2022-11-25T16:03:08.700000Z,18.776,-69.469,87.2,2.7
2022-11-26T05:00:33.900000Z,18.746,-69.398,101.7,3.0
2022-11-26T08:19:21.200000Z,18.72,-71.551,8.7,1.2
2022-11-26T10:38:32.000000Z,19.652,-71.099,22.3,2.1
2022-11-26T12:08:18.500000Z,18.346,-70.669,160.2,2.4
2022-11-26T15:53:23.000000Z,18.489,-69.947,172,2.2
2022-11-26T16:01:33.100000Z,18.723,-73.564,22.1,2.5
2022-11-26T17:44:13.000000Z,18.845,-71.107,26,1.4
2022-11-26T18:48:46.800000Z,19.063,-73.296,0.9,2.5
2022-11-26T19:21:58.500000Z,18.301,-69.358,21.7,2.5
2022-11-27T01:27:22.200000Z,18.244,-68.52,112.1,2.6
2022-11-27T01:32:11.200000Z,16.219,-72.214,106,3.0
2022-11-27T02:09:36.700000Z,18.331,-72.342,18.5,2.1
2022-11-27T04:01:13.800000Z,19.365,-69.996,20.3,2.1
2022-11-27T05:02:17.200000Z,19.792,-69.222,79.3,2.5
2022-11-27T10:41:02.100000Z,19.535,-70.705,21,1.8
2022-11-27T11:36:10.500000Z,19.355,-70.807,36.2,1.7
2022-11-27T13:25:12.800000Z,19.607,-70.593,15.7,2.4
2022-11-27T14:13:11.000000Z,18.564,-71.35,41.8,2.4
2022-11-27T16:27:52.300000Z,18.797,-69.455,78,3.2
2022-11-27T16:34:36.400000Z,19.585,-70.609,13.9,2.4
2022-11-27T21:53:13.200000Z,19.577,-70.605,20.1,2.6
2022-11-28T01:07:29.400000Z,18.533,-71.324,15,1.7
2022-11-28T03:00:03.500000Z,19.788,-71.418,30.4,2.8
2022-11-28T04:11:34.200000Z,19.574,-70.647,30.1,2.4
2022-11-28T05:29:50.200000Z,18.572,-72.101,12.3,1.5
2022-11-28T06:40:25.100000Z,18.051,-71.516,30.3,3.5
2022-11-28T07:37:46.400000Z,18.156,-71.426,30.2,1.8
2022-11-28T08:11:06.100000Z,18.545,-73.448,39.7,2.4
2022-11-28T10:20:51.800000Z,18.622,-72.123,20.6,2.3
2022-11-28T14:12:22.700000Z,18.851,-67.433,36.5,2.6
2022-11-28T22:03:20.600000Z,18.415,-69.002,104.6,2.8
2022-11-29T02:10:34.400000Z,18.83,-67.56,35.3,2.7
2022-11-29T02:27:55.900000Z,18.654,-71.51,29.8,2.7
2022-11-29T02:39:04.100000Z,18.121,-73.33,0,2.8
2022-11-29T05:09:46.500000Z,19.558,-70.672,28.1,2.3
2022-11-29T06:44:15.400000Z,18.373,-73.432,3.1,3.0
2022-11-29T07:07:59.500000Z,18.28,-71.794,21.7,1.6
2022-11-29T08:46:23.300000Z,18.176,-71.45,33.4,2.8
2022-11-29T09:26:46.800000Z,19.837,-70.566,53.8,2.5
2022-11-29T10:41:55.000000Z,18.071,-66.776,9.9,4.2
2022-11-29T14:51:25.700000Z,18.47,-69.066,149.5,2.9
2022-11-29T14:59:28.300000Z,18.157,-71.557,26.2,1.9
2022-11-29T18:26:39.400000Z,18.937,-70.2,12.6,2.5
2022-11-29T20:11:43.700000Z,18.072,-71.701,29,1.7
2022-11-29T22:23:30.900000Z,18.652,-72.007,4,1.7
2022-11-29T23:54:59.900000Z,18.917,-71.691,15,1.8
2022-11-30T01:59:05.600000Z,18.108,-71.299,39,2.1
2022-11-30T02:50:20.500000Z,18.477,-70.985,23.5,3.0
2022-11-30T07:56:59.900000Z,19.569,-70.689,4.6,2.8
2022-11-30T11:42:08.700000Z,19.607,-70.595,18.7,3.1
2022-11-30T12:27:46.500000Z,18.685,-71.382,21.8,1.9
2022-11-30T16:36:54.900000Z,18.746,-73.458,48.8,2.7
2022-12-01T21:36:55.600000Z,18.891,-70.312,88.3,2.6
2022-12-02T02:35:04.000000Z,18.991,-67.089,42.6,3.0
2022-12-02T05:04:30.400000Z,18.096,-68.555,133,3.0
2022-12-02T05:24:35.700000Z,19.111,-69.707,86.2,3.6
2022-12-02T05:38:57.200000Z,18.826,-67.961,39.4,2.6
2022-12-02T06:13:41.600000Z,19.356,-70.051,21.8,2.5
2022-12-02T09:44:25.700000Z,18.855,-70.393,91.1,2.5
2022-12-02T14:49:03.200000Z,18.687,-69.003,125,2.8
2022-12-02T19:15:49.300000Z,18.479,-72.805,37.2,2.1
2022-12-02T23:17:01.000000Z,19.826,-71.652,15.3,2.2
2022-12-03T06:40:51.700000Z,19.529,-70.174,20.6,2.5
2022-12-03T07:32:36.100000Z,18.852,-66.774,40.1,2.9
2022-12-03T17:07:43.500000Z,19.139,-70.332,44.6,2.1
2022-12-03T19:51:08.400000Z,19.499,-70.906,14.6,2.2
2022-12-03T20:30:24.900000Z,18.306,-69.982,50.1,2.8
2022-12-03T21:55:15.900000Z,18.874,-69.452,94.3,2.6
2022-12-03T22:50:28.000000Z,18.228,-71.15,34,1.6
2022-12-03T23:47:59.000000Z,18.99,-74.004,59.8,3.0
2022-12-04T06:06:27.700000Z,18.318,-71.702,10.5,1.5
2022-12-04T06:43:28.400000Z,17.594,-72.008,19.5,1.9
2022-12-04T06:55:54.700000Z,18.308,-71.714,16.1,1.7
2022-12-04T10:24:10.800000Z,19.015,-71.795,50.1,1.9
2022-12-04T12:17:41.700000Z,19.112,-67.389,26.8,3.1
2022-12-04T19:43:25.100000Z,18.449,-72.056,71,2.2
2022-12-04T20:45:36.100000Z,18.299,-71.652,15.5,2.4
2022-12-04T22:15:25.400000Z,19.011,-69.496,19.4,2.5
2022-12-04T22:57:28.300000Z,19.048,-69.513,11.8,3.2
2022-12-05T04:17:39.600000Z,18.695,-71.138,16.5,1.6
2022-12-05T09:28:08.900000Z,18.271,-71.68,8.2,1.4
2022-12-05T11:11:44.000000Z,18.772,-70.41,20.8,2.4
2022-12-05T11:59:52.800000Z,18.573,-72.133,27,2.0
2022-12-05T16:47:18.100000Z,19.04,-70.179,36.8,2.1
2022-12-05T17:46:18.300000Z,18.129,-70.008,44.6,2.3
2022-12-05T19:44:18.700000Z,18.052,-66.796,7.2,1.5
2022-12-05T23:21:52.300000Z,19.648,-72.62,44.6,2.7
2022-12-06T05:16:25.600000Z,18.927,-74.015,46.7,3.7
2022-12-06T09:40:38.500000Z,19.434,-70.592,1.1,2.5
2022-12-06T10:54:12.900000Z,17.686,-72.341,13.3,2.6
2022-12-06T15:31:32.100000Z,18.53,-72.124,27.7,1.4
2022-12-06T17:01:15.000000Z,18.908,-70.205,15.4,2.1
2022-12-06T22:05:03.100000Z,19.645,-70.635,39.2,3.4
2022-12-06T23:43:58.000000Z,19.619,-71.316,33.1,2.3
2022-12-07T01:19:11.900000Z,18.627,-71.984,7.6,2.0
2022-12-07T05:20:20.400000Z,19.106,-71.546,67.6,2.4
2022-12-07T09:13:58.800000Z,18.042,-71.624,38.9,1.7
2022-12-07T15:15:57.600000Z,19.538,-70.65,14.3,2.6
2022-12-07T19:08:50.500000Z,19.144,-69.729,85.4,2.4
2022-12-07T21:02:23.000000Z,19.035,-70.406,85.8,2.5
2022-12-07T23:57:32.600000Z,18.76,-72.002,18.9,2.4
2022-12-08T01:15:54.500000Z,18.312,-71.428,16.1,1.4
2022-12-08T06:34:27.700000Z,18.958,-67.199,38,3.7
2022-12-08T11:01:00.800000Z,18.273,-71.678,24.2,1.7
2022-12-08T14:59:51.700000Z,18.686,-69.395,79.1,3.2
2022-12-08T17:03:54.000000Z,18.912,-70.196,13.9,1.9
2022-12-08T21:43:05.800000Z,19.016,-69.339,13.4,2.4
2022-12-08T22:40:17.800000Z,18.492,-71.774,25.7,1.6
2022-12-09T00:54:30.800000Z,19.026,-69.291,10.2,2.5
2022-12-09T01:57:56.600000Z,19.745,-71.14,20.1,2.2
2022-12-09T04:04:37.400000Z,19.69,-71.092,20.1,2.5
2022-12-09T04:26:35.000000Z,19.011,-69.501,1.4,3.1
2022-12-09T04:29:11.600000Z,18.461,-73.535,13.2,2.4
2022-12-09T06:10:04.200000Z,19.744,-70.747,41.4,2.4
2022-12-09T15:55:56.400000Z,18.957,-70.214,15.4,1.9
2022-12-09T18:11:48.700000Z,19.044,-69.567,22.1,2.8
2022-12-09T20:56:04.300000Z,19.47,-65.873,30.1,3.8
2022-12-10T00:20:51.600000Z,18.154,-71.408,9.3,1.3
2022-12-10T01:46:16.000000Z,18.605,-71.491,13.5,1.4
2022-12-10T07:27:57.700000Z,18.624,-73.488,20,2.2
2022-12-10T14:43:23.400000Z,18.388,-69.146,116.2,3.1
2022-12-10T15:49:45.700000Z,18.568,-69.512,49,2.2
2022-12-10T20:07:52.000000Z,19.6,-70.682,20.1,2.9
2022-12-11T00:07:42.900000Z,18.46,-69.134,104.3,3.7
2022-12-11T02:45:53.300000Z,19.162,-72.061,1.1,2.0
2022-12-11T03:11:43.300000Z,18.407,-70.488,34.6,1.7
2022-12-11T04:09:43.900000Z,18.632,-69.766,100.3,2.7
2022-12-11T08:37:34.700000Z,18.687,-73.389,15,2.2
2022-12-11T12:12:55.900000Z,19.371,-70.131,20.1,3.6
2022-12-11T16:32:26.400000Z,18.725,-70.35,97.7,2.4
2022-12-11T18:41:46.600000Z,19.142,-67.558,31,2.7
2022-12-11T20:22:37.000000Z,19.419,-70.183,24.9,2.3
2022-12-12T00:43:48.900000Z,19.381,-70.168,22.2,2.4
2022-12-12T01:16:32.600000Z,18.227,-72.431,35.3,1.8
2022-12-12T06:46:48.800000Z,19.759,-71.239,29.5,2.6
2022-12-12T13:22:01.200000Z,19.128,-69.545,15,2.1
2022-12-12T19:21:46.200000Z,19.839,-70.394,132.8,2.4
2022-12-12T19:43:40.500000Z,19.43,-70.486,29.7,2.8
2022-12-13T05:50:42.900000Z,19.652,-72.331,50.6,3.0
2022-12-13T07:00:36.700000Z,18.842,-70.35,82.7,2.8
2022-12-13T07:37:03.500000Z,18.358,-71.251,25.1,1.8
2022-12-13T10:31:05.600000Z,19.582,-70.628,15.3,2.9
2022-12-13T14:17:34.500000Z,19.575,-70.65,26.7,2.1
2022-12-13T15:08:41.600000Z,18.3,-71.901,38.4,1.9
2022-12-13T22:13:45.900000Z,19.072,-70.354,79.1,2.4
2022-12-13T23:06:55.200000Z,19.44,-70.943,80.2,1.9
2022-12-14T00:07:27.600000Z,19.494,-70.42,18.7,4.0
2022-12-14T04:33:06.000000Z,18.365,-72.317,17.7,1.9
2022-12-14T04:49:19.500000Z,18.147,-71.531,34.3,2.3
2022-12-14T06:09:41.500000Z,19.263,-70.4,20.1,2.5
2022-12-14T08:40:35.200000Z,19.575,-70.045,30.1,2.5
2022-12-14T14:46:32.800000Z,19.253,-69.805,15.5,2.3
2022-12-14T18:52:46.700000Z,18.72,-70.989,59,2.2
2022-12-14T22:29:08.600000Z,19.296,-70.398,7.5,2.1
2022-12-15T00:10:59.400000Z,19.57,-71.759,14.3,2.0
2022-12-15T02:11:25.000000Z,18.621,-71.239,30.1,1.3
2022-12-15T03:09:05.500000Z,19.579,-70.506,30.4,2.4
2022-12-15T05:10:27.800000Z,18.535,-71.514,24.3,0.9
2022-12-15T22:04:03.300000Z,20.053,-71.797,31.6,2.8
2022-12-16T07:19:26.100000Z,19.381,-68.582,39.1,3.3
2022-12-16T09:12:52.400000Z,18.669,-70.476,30.1,2.1
2022-12-16T14:40:31.400000Z,18.594,-65.973,69.5,3.4
2022-12-16T16:35:01.900000Z,18.71,-69.959,43.4,2.0
2022-12-16T20:12:58.700000Z,18.67,-69.725,125.1,2.9
2022-12-17T01:18:31.400000Z,17.98,-66.944,16.1,3.2
2022-12-17T06:40:54.800000Z,21.137,-76.272,0,4.4
2022-12-17T06:53:55.000000Z,18.238,-71.401,17.7,3.3
2022-12-17T06:58:20.700000Z,18.243,-71.364,7.4,1.5
2022-12-17T09:03:43.300000Z,18.213,-71.448,6.1,2.0
2022-12-17T20:09:29.100000Z,19.223,-70.97,19.4,2.3
2022-12-17T20:37:00.700000Z,18.266,-68.95,123.5,3.7
2022-12-17T20:39:55.700000Z,18.236,-71.365,7.8,2.0
2022-12-17T23:16:21.400000Z,19.683,-70.224,3.7,3.3
2022-12-17T23:25:29.700000Z,18.272,-72.127,19.4,2.6
2022-12-18T07:36:37.900000Z,19.23,-71.045,20,1.9
2022-12-18T07:58:59.800000Z,18.118,-68.8,8.9,3.3
2022-12-18T08:18:00.100000Z,19.468,-71.503,11.5,1.9
2022-12-18T12:40:05.800000Z,19.042,-70.796,107.1,2.2
2022-12-18T13:39:48.500000Z,18.535,-71.661,45,1.9
2022-12-18T14:18:35.800000Z,18.545,-70.206,12.8,2.0
2022-12-18T16:42:27.900000Z,19.169,-70.38,37.7,2.7
2022-12-18T17:02:48.400000Z,18.78,-70.432,20.9,2.4
2022-12-18T17:22:12.100000Z,19.087,-70.328,64.1,1.9
2022-12-18T17:25:31.400000Z,18.763,-70.393,25.4,2.2
2022-12-18T17:31:23.500000Z,18.423,-70.687,56,2.1
2022-12-19T02:59:08.100000Z,18.254,-71.823,27.5,1.7
2022-12-19T05:34:09.900000Z,17.706,-70.293,39.1,1.8
2022-12-19T08:56:58.500000Z,18.126,-71.61,21.4,1.4
2022-12-19T11:22:44.000000Z,18.185,-72.666,39.2,2.2
2022-12-19T13:50:17.900000Z,18.043,-71.508,30.1,3.1
2022-12-19T13:53:25.800000Z,18.067,-71.47,30.1,3.9
2022-12-19T16:32:02.400000Z,18.04,-71.497,30.2,2.4
2022-12-19T21:14:39.900000Z,18.443,-69.034,124.6,2.4
2022-12-19T21:37:37.700000Z,18.099,-71.453,27.1,2.6
2022-12-20T01:17:32.100000Z,18.031,-72.694,271.6,3.3
2022-12-20T06:02:17.400000Z,18.731,-69.347,87.9,2.7
2022-12-20T09:27:50.400000Z,19.291,-70.028,11.2,2.8
2022-12-20T10:17:17.300000Z,18.514,-74.055,14.1,3.3
2022-12-20T10:29:34.800000Z,17.619,-72.299,40.1,2.4
2022-12-20T17:32:49.700000Z,19.078,-68.847,9.9,2.4
2022-12-21T02:32:05.900000Z,18.78,-70.784,21.6,1.9
2022-12-21T04:37:05.100000Z,19.779,-72.075,5.3,3.1
2022-12-21T05:55:13.200000Z,18.07,-71.658,65.2,2.0
2022-12-21T06:59:16.400000Z,18.113,-71.776,5.8,2.3
2022-12-21T08:47:41.800000Z,19.306,-70.3,9.7,2.9
2022-12-21T12:08:11.900000Z,18.485,-71.973,27.9,2.8
2022-12-21T14:26:51.600000Z,18.538,-74.068,31.1,3.6
2022-12-21T21:40:03.100000Z,18.013,-66.96,8.4,2.5
2022-12-21T21:47:19.000000Z,17.997,-71.327,30,2.4
2022-12-22T02:19:26.700000Z,18.444,-71.941,21.1,1.2
2022-12-22T04:58:40.400000Z,18.399,-70.369,28.6,2.1
2022-12-22T05:20:47.400000Z,18.29,-71.725,16.2,1.1
2022-12-22T07:31:50.500000Z,18.312,-71.93,15,1.3
2022-12-22T08:30:10.600000Z,18.879,-74.007,37.7,2.6
2022-12-22T08:41:46.800000Z,18.372,-71.911,18.6,2.7
2022-12-22T12:19:20.400000Z,17.666,-72.246,19.5,3.3
2022-12-22T23:50:07.500000Z,18.545,-71.271,20.2,1.5
2022-12-23T00:03:01.200000Z,18.259,-70.54,18.4,2.7
2022-12-23T00:56:34.000000Z,18.039,-71.346,17.6,1.5
2022-12-23T05:39:08.100000Z,18.372,-68.98,96.6,2.4
2022-12-23T06:18:28.500000Z,18.356,-72.411,28.7,2.5
2022-12-23T07:43:30.900000Z,18.31,-70.429,34.3,2.2
2022-12-23T09:50:37.700000Z,18.056,-70.259,31.2,2.2
2022-12-23T14:31:19.700000Z,18.743,-70.652,55.9,1.9
2022-12-23T18:28:07.800000Z,18.282,-71.672,41.3,1.6
2022-12-23T18:48:47.000000Z,18.156,-68.818,69.3,2.7
2022-12-23T19:15:40.600000Z,17.993,-71.064,23.8,1.7
2022-12-23T19:49:51.400000Z,18.312,-71.677,29.1,1.5
2022-12-23T21:07:05.000000Z,18.456,-73.448,71.3,2.7
2022-12-24T04:27:26.900000Z,17.999,-66.939,16,3.7
2022-12-24T07:50:18.700000Z,19.141,-69.671,84.3,3.2
2022-12-24T08:36:27.800000Z,19.152,-69.688,87.5,2.5
2022-12-24T14:01:35.900000Z,18.668,-73.553,26.9,2.4
2022-12-24T19:02:42.800000Z,18.487,-68.025,77,2.4
2022-12-24T19:45:53.300000Z,18.944,-70.33,89.3,2.3
2022-12-25T00:33:38.400000Z,17.93,-72.104,14.8,2.2
2022-12-25T00:40:49.100000Z,19.408,-72.758,256.4,2.9
2022-12-25T05:16:40.000000Z,18.121,-71.533,5,1.5
2022-12-25T07:48:05.000000Z,18.696,-73.861,17.5,3.2
2022-12-25T11:05:56.500000Z,18.726,-74.026,0,3.3
2022-12-25T14:37:23.500000Z,19.117,-70.01,155.6,2.2
2022-12-25T15:14:30.600000Z,18.138,-71.089,30,1.6
2022-12-25T16:37:17.800000Z,18.447,-70.54,26.6,1.6
2022-12-25T20:41:02.200000Z,18.435,-71.545,18.2,2.0
2022-12-26T01:37:33.300000Z,18.437,-73.691,10.1,2.3
2022-12-26T02:23:57.000000Z,18.907,-68.661,24.1,2.3
2022-12-26T05:29:04.100000Z,18.433,-74.11,43.7,2.7
2022-12-26T05:49:55.100000Z,18.787,-70.348,8.7,2.1
2022-12-26T06:29:14.500000Z,20.726,-71.024,50.1,2.6
2022-12-26T07:30:11.700000Z,17.722,-71.452,37.7,2.5
2022-12-26T07:49:29.900000Z,18.05,-73.697,10.1,2.5
2022-12-26T08:39:54.700000Z,19.156,-70.236,15.9,1.9
2022-12-26T09:46:59.200000Z,20.502,-71.203,10.1,2.4
2022-12-26T16:59:19.400000Z,17.985,-67.37,28.4,2.4
2022-12-26T18:03:59.900000Z,18.952,-74.084,19.9,3.1
2022-12-27T08:58:58.400000Z,19.51,-70.511,20.1,4.2
2022-12-27T09:04:46.900000Z,19.54,-70.553,20.2,2.4
2022-12-27T10:17:57.400000Z,18.86,-69.646,63,2.5
2022-12-27T10:51:26.800000Z,19.591,-70.496,30.2,3.1
2022-12-27T10:54:13.600000Z,18.614,-73.771,10.2,3.0
2022-12-27T11:31:22.900000Z,19.557,-70.539,26,2.5
2022-12-27T14:14:46.000000Z,19.514,-70.531,13.4,2.8
2022-12-27T14:43:33.600000Z,18.416,-70.322,26.3,2.4
2022-12-27T16:57:28.200000Z,19.078,-69.765,0.4,2.7
2022-12-27T23:36:20.100000Z,18.495,-73.842,10.1,3.1
2022-12-28T01:30:49.100000Z,17.818,-72.291,37.2,3.3
2022-12-28T01:38:18.500000Z,17.845,-72.274,15,2.1
2022-12-28T04:48:03.200000Z,18.067,-68.559,132.6,2.6
2022-12-28T05:15:49.300000Z,18.182,-67.612,59,3.1
2022-12-28T06:33:34.000000Z,19.8,-71.538,20.1,2.1
2022-12-28T13:41:24.900000Z,18.208,-67.131,24.6,1.9
2022-12-28T17:20:59.700000Z,18.924,-70.164,22,2.3
2022-12-28T20:20:46.100000Z,18.696,-71.552,16,1.5
2022-12-28T20:53:21.800000Z,19.62,-70.719,15.8,2.7
2022-12-28T22:38:56.500000Z,18.686,-71.533,20.1,1.8
2022-12-28T22:40:01.200000Z,18.696,-71.542,17.4,1.4
2022-12-29T02:36:06.400000Z,18.724,-71.533,18.1,1.5
2022-12-29T03:30:32.100000Z,19.18,-70.654,30.4,2.3
2022-12-29T04:14:20.300000Z,20.009,-70.797,30.2,2.0
2022-12-29T04:19:49.000000Z,18.86,-74.127,21.2,4.1
2022-12-29T05:53:01.900000Z,19.142,-71.312,21.1,1.1
2022-12-29T05:54:13.100000Z,18.026,-66.828,4,1.2
2022-12-29T06:23:51.100000Z,18.496,-70.488,22.1,2.2
2022-12-29T07:09:33.400000Z,19.03,-70.643,27.5,2.3
2022-12-29T09:41:48.100000Z,18.32,-71.66,24.3,1.2
2022-12-29T12:21:05.100000Z,18.021,-71.643,23.8,1.4
2022-12-29T13:44:54.400000Z,18.242,-71.256,9.5,1.6
2022-12-29T18:08:54.100000Z,19.012,-70.171,22.6,2.1
2022-12-29T18:34:36.700000Z,18.021,-66.934,15,2.7
2022-12-29T20:46:39.700000Z,19.536,-70.658,40.4,2.2
2022-12-29T22:12:33.900000Z,18.43,-68.68,112.9,3.5
2022-12-30T02:55:15.500000Z,18.898,-68.029,34.1,2.3
2022-12-30T03:12:40.700000Z,19.582,-70.17,11.5,2.1
2022-12-30T03:22:24.100000Z,18.289,-69.116,80.3,2.6
2022-12-30T03:39:41.300000Z,18.484,-73.044,4.5,2.1
2022-12-30T03:59:28.700000Z,18.257,-71.943,6.4,1.5
2022-12-30T05:52:05.700000Z,19.622,-71.647,10.2,2.5
2022-12-30T06:19:15.300000Z,17.973,-68.181,68.9,2.5
2022-12-30T07:42:00.500000Z,18.089,-71.568,20.2,1.8
2022-12-30T07:48:34.900000Z,18.109,-71.655,22.6,1.5
2022-12-30T10:13:53.100000Z,19.73,-72.101,24.9,2.4
2022-12-30T13:58:33.900000Z,19.141,-67.074,38.3,2.2
2022-12-30T17:53:10.300000Z,19.276,-70.229,50.1,2.5
2022-12-30T18:49:23.900000Z,18.699,-67.126,97.3,4.4
2022-12-30T20:58:44.100000Z,18.495,-73.246,11.5,2.8
2022-12-31T03:18:05.400000Z,19.146,-70.674,31.2,3.0
2022-12-31T08:03:53.500000Z,18.129,-67.009,29.5,2.4
2022-12-31T13:31:32.400000Z,18.022,-66.716,23.1,2.9
2022-12-31T17:39:41.600000Z,18.385,-68.679,100.1,2.6
2023-01-01T03:13:38.000000Z,18.865,-74.169,33.7,2.8
2023-01-01T03:37:42.900000Z,19.514,-70.53,15.8,3.1
2023-01-01T09:06:46.500000Z,17.99,-66.912,20.1,3.3
2023-01-01T14:39:23.600000Z,18.617,-70.306,24.4,2.3
2023-01-01T18:59:56.900000Z,18.331,-70.609,49.1,2.0
2023-01-01T22:31:15.300000Z,18.22,-68.428,66.6,3.1
2023-01-02T00:04:43.800000Z,19.404,-69.537,34.4,2.0
2023-01-02T00:29:41.900000Z,18.987,-70.455,34.5,2.1
2023-01-02T06:55:03.700000Z,17.97,-67.038,19.7,3.8
2023-01-02T09:15:02.000000Z,19.157,-67.24,40,2.4
2023-01-02T10:57:54.100000Z,18.966,-67.207,49,2.3
2023-01-02T19:29:48.300000Z,19.167,-67.142,26.4,2.0
2023-01-02T19:51:02.300000Z,18.205,-67.081,25.6,2.8
2023-01-02T22:01:06.800000Z,18.914,-66.531,38,2.6
2023-01-03T00:51:08.700000Z,19.618,-68.114,2.9,2.7
2023-01-03T02:03:20.100000Z,19.31,-67.453,47,2.5
2023-01-03T02:30:04.400000Z,18.739,-71.763,21.6,3.0
2023-01-03T05:09:59.000000Z,19.41,-67.928,50,2.8
2023-01-03T06:16:46.400000Z,18.68,-68.76,33.8,2.6
2023-01-03T18:37:01.700000Z,18.361,-72.291,0.7,1.9
2023-01-03T19:26:03.300000Z,18.087,-66.788,9.4,1.0
2023-01-03T21:12:02.400000Z,18.571,-69.081,101.9,2.5
2023-01-03T22:16:05.100000Z,18.017,-66.971,9.6,1.4
2023-01-03T22:51:42.000000Z,18.626,-67.476,30.1,2.1
2023-01-04T01:53:20.300000Z,18.636,-71.527,31.8,1.6
2023-01-04T04:41:23.000000Z,17.556,-70.535,12.3,2.3
2023-01-04T06:14:42.000000Z,19.495,-70.675,0.2,2.6
2023-01-04T09:08:00.700000Z,18.274,-71.943,20.1,2.0
2023-01-04T10:55:00.200000Z,18.213,-68.698,69.7,2.8
2023-01-04T12:31:44.200000Z,18.885,-74.065,8.2,3.9
2023-01-04T12:37:03.300000Z,18.987,-74.038,50,3.4
2023-01-04T13:58:38.700000Z,18.97,-69.915,66.6,2.1
2023-01-04T14:11:35.400000Z,18.765,-74.196,50,3.7
2023-01-04T16:44:21.300000Z,18.623,-69.079,113.2,4.4
2023-01-04T18:41:52.700000Z,18.76,-69.6,108,3.0
2023-01-04T19:28:10.000000Z,18.638,-69.147,102,2.9
2023-01-04T23:36:25.800000Z,18.467,-70.869,26.7,2.8
2023-01-05T04:12:53.400000Z,18.962,-67.86,29.5,2.4
2023-01-05T06:19:34.800000Z,18.674,-71.713,22.4,2.3
2023-01-05T06:29:48.500000Z,18.522,-71.512,0,1.5
2023-01-05T10:17:32.500000Z,19.628,-70.62,17.6,2.7
2023-01-05T20:07:08.500000Z,19.55,-70.568,21.6,2.7
2023-01-05T20:53:34.900000Z,18.224,-67.14,25.5,2.7
2023-01-06T06:17:36.900000Z,18.254,-71.912,6,2.0
2023-01-06T09:01:19.700000Z,18.765,-67.472,50.1,2.1
2023-01-06T13:25:53.900000Z,18.335,-72.498,10.5,2.6
2023-01-06T22:59:24.600000Z,18.415,-68.988,94.5,3.4
2023-01-07T19:02:06.900000Z,18.858,-68.697,13.6,2.7
2023-01-07T23:11:43.400000Z,18.282,-67.151,38.1,2.0
2023-01-08T00:37:47.800000Z,17.484,-72.522,16.4,2.6
2023-01-08T04:13:12.700000Z,18.628,-71.391,26.4,1.9
2023-01-08T05:13:26.300000Z,18.757,-73.713,43.1,2.5
2023-01-08T05:40:00.600000Z,19.902,-73.169,32.5,2.4
2023-01-08T06:59:37.300000Z,18.896,-65.454,11.4,3.8
2023-01-08T11:46:43.400000Z,18.443,-72.038,8.4,2.0
2023-01-08T12:51:09.900000Z,19.315,-70.972,154.9,2.4
2023-01-08T16:42:22.200000Z,18.912,-70.213,5.6,2.0
2023-01-08T17:21:05.400000Z,19.15,-69.78,20,3.0
2023-01-08T23:49:34.900000Z,19.077,-69.136,15,2.2
2023-01-09T02:06:40.700000Z,17.896,-69.134,6.6,2.2
2023-01-09T07:18:36.900000Z,17.936,-71.493,57.4,1.7
2023-01-09T07:50:47.400000Z,17.913,-71.21,39.5,1.6
2023-01-09T09:24:48.100000Z,18.382,-73.851,10.1,2.4
2023-01-09T10:25:12.200000Z,18.725,-71.535,14.2,1.2
2023-01-09T10:59:32.400000Z,18.124,-69.684,12.5,2.2
2023-01-09T11:40:29.000000Z,18.555,-73.684,9.9,2.9
2023-01-09T18:27:28.700000Z,18.838,-74.118,52.1,3.4
2023-01-09T19:43:21.400000Z,18.83,-74.115,51.7,3.0
2023-01-09T20:59:49.600000Z,19.33,-70.38,35.2,2.5
2023-01-09T21:44:36.000000Z,18.157,-71.421,26,2.1
2023-01-10T00:59:30.700000Z,19.706,-70.684,20.2,2.3
2023-01-10T04:11:59.800000Z,17.876,-71.367,18.1,2.1
2023-01-10T04:43:30.200000Z,18.142,-71.374,39.5,2.3
2023-01-10T08:51:58.300000Z,18.193,-72.367,57.3,2.3
2023-01-10T12:19:48.100000Z,19.109,-68.902,2.9,3.3
2023-01-10T12:43:56.500000Z,19.271,-68.868,22.9,2.4
2023-01-10T17:43:50.600000Z,18.949,-70.176,16.2,2.3
2023-01-10T18:39:00.500000Z,18.664,-71.535,26.4,2.1
2023-01-10T19:40:00.000000Z,19.17,-69.227,14.2,1.6
2023-01-10T22:17:34.200000Z,18.394,-68.41,29.7,2.1
2023-01-10T22:59:58.400000Z,19.087,-67.787,11.6,2.0
2023-01-10T23:33:10.800000Z,18.062,-71.659,21.3,1.6
2023-01-11T02:24:39.200000Z,19.222,-69.604,24.9,3.2
2023-01-11T03:42:54.800000Z,19.277,-68.847,15.3,3.2
2023-01-11T18:46:23.800000Z,18.126,-71.511,29,1.8
2023-01-11T19:01:13.300000Z,18.871,-70.191,0.2,2.1
2023-01-11T21:21:21.700000Z,18.384,-68.923,100.6,2.9
2023-01-11T22:32:40.300000Z,18.142,-71.347,14.8,2.6
2023-01-12T00:25:46.600000Z,18.581,-69.567,107.9,2.1
